dataset,num_permutations,grn1_id,grn2_id,mode,alpha,num_clusters,metric,score
dc,10000,0,3,bh,0.01,100,f1,0.0
dc,10000,0,3,bh,0.05,100,precision,0.5604395604395604
dc,10000,0,3,bh,0.05,100,recall,0.5151515151515151
dc,10000,0,3,bh,0.05,100,f1,0.5368421052631579
dc,10000,0,4,raw,-1.0,100,mae,0.042266161463018044
dc,10000,0,4,raw,0.01,100,precision,0.7888412017167382
dc,10000,0,4,raw,0.01,100,recall,0.6993911719939118
dc,10000,0,4,raw,0.01,100,f1,0.7414279951593384
dc,10000,0,4,raw,0.05,100,precision,0.8658130601792574
dc,10000,0,4,raw,0.05,100,recall,0.8353304508956145
dc,10000,0,4,raw,0.05,100,f1,0.850298648223829
dc,10000,0,4,bh,-1.0,100,mae,0.024128535815076218
dc,10000,0,4,bh,0.01,100,precision,0.0
dc,10000,0,4,bh,0.01,100,recall,0.0
dc,10000,0,4,bh,0.01,100,f1,0.0
dc,10000,0,4,bh,0.05,100,precision,0.7967032967032966
dc,10000,0,4,bh,0.05,100,recall,0.3258426966292135
dc,10000,0,4,bh,0.05,100,f1,0.4625199362041467
dc,10000,0,5,raw,-1.0,100,mae,0.041687097131985276
dc,10000,0,5,raw,0.01,100,precision,0.7686695278969957
dc,10000,0,5,raw,0.01,100,recall,0.7007042253521126
dc,10000,0,5,raw,0.01,100,f1,0.7331150225133033
dc,10000,0,5,raw,0.05,100,precision,0.8492957746478873
dc,10000,0,5,raw,0.05,100,recall,0.8335008796179945
dc,10000,0,5,raw,0.05,100,f1,0.841324200913242
dc,10000,0,5,bh,-1.0,100,mae,0.022751203235901296
dc,10000,0,5,bh,0.01,100,precision,0.0
dc,10000,0,5,bh,0.01,100,recall,0.0
dc,10000,0,5,bh,0.01,100,f1,0.0
dc,10000,0,5,bh,0.05,100,precision,0.6868131868131868
dc,10000,0,5,bh,0.05,100,recall,0.3776435045317221
dc,10000,0,5,bh,0.05,100,f1,0.4873294346978557
dc,10000,0,6,raw,-1.0,100,mae,0.04273716803057195
dc,10000,0,6,raw,0.01,100,precision,0.7746781115879828
dc,10000,0,6,raw,0.01,100,recall,0.6855298139004937
dc,10000,0,6,raw,0.01,100,f1,0.7273826314728995
dc,10000,0,6,raw,0.05,100,precision,0.8549295774647887
dc,10000,0,6,raw,0.05,100,recall,0.8197667280540208
dc,10000,0,6,raw,0.05,100,f1,0.8369790034471952
dc,10000,0,6,bh,-1.0,100,mae,0.024022091691555596
dc,10000,0,6,bh,0.01,100,precision,0.0
dc,10000,0,6,bh,0.01,100,recall,0.0
dc,10000,0,6,bh,0.01,100,f1,0.0
dc,10000,0,6,bh,0.05,100,precision,0.7307692307692307
dc,10000,0,6,bh,0.05,100,recall,0.3789173789173789
dc,10000,0,6,bh,0.05,100,f1,0.49906191369606
dc,10000,0,7,raw,-1.0,100,mae,0.04411649735473349
dc,10000,0,7,raw,0.01,100,precision,0.7763948497854077
dc,10000,0,7,raw,0.01,100,recall,0.6338472319551507
dc,10000,0,7,raw,0.01,100,f1,0.6979166666666666
dc,10000,0,7,raw,0.05,100,precision,0.8492957746478873
dc,10000,0,7,raw,0.05,100,recall,0.8076220625837087
dc,10000,0,7,raw,0.05,100,f1,0.8279348436622356
dc,10000,0,7,bh,-1.0,100,mae,0.027306300253859488
dc,10000,0,7,bh,0.01,100,precision,0.0
dc,10000,0,7,bh,0.01,100,recall,0.0
dc,10000,0,7,bh,0.01,100,f1,0.0
dc,10000,0,7,bh,0.05,100,precision,0.8516483516483516
dc,10000,0,7,bh,0.05,100,recall,0.2072192513368984
dc,10000,0,7,bh,0.05,100,f1,0.3333333333333333
dc,10000,0,8,raw,-1.0,100,mae,0.043766360537773635
dc,10000,0,8,raw,0.01,100,precision,0.7909871244635193
dc,10000,0,8,raw,0.01,100,recall,0.648943661971831
dc,10000,0,8,raw,0.01,100,f1,0.7129593810444874
dc,10000,0,8,raw,0.05,100,precision,0.8568501920614596
dc,10000,0,8,raw,0.05,100,recall,0.8195958358848745
dc,10000,0,8,raw,0.05,100,f1,0.8378090766823161
dc,10000,0,8,bh,-1.0,100,mae,0.026237462684997423
dc,10000,0,8,bh,0.01,100,precision,0.0
dc,10000,0,8,bh,0.01,100,recall,0.0
dc,10000,0,8,bh,0.01,100,f1,0.0
dc,10000,0,8,bh,0.05,100,precision,0.8461538461538461
dc,10000,0,8,bh,0.05,100,recall,0.2413793103448276
dc,10000,0,8,bh,0.05,100,f1,0.375609756097561
dc,10000,0,9,raw,-1.0,100,mae,0.0406752734036693
dc,10000,0,9,raw,0.01,100,precision,0.7918454935622318
dc,10000,0,9,raw,0.01,100,recall,0.6967522658610272
dc,10000,0,9,raw,0.01,100,f1,0.741261550823624
dc,10000,0,9,raw,0.05,100,precision,0.8592829705505762
dc,10000,0,9,raw,0.05,100,recall,0.8453205693412269
dc,10000,0,9,raw,0.05,100,f1,0.8522445869579021
dc,10000,0,9,bh,-1.0,100,mae,0.022501183574579284
dc,10000,0,9,bh,0.01,100,precision,0.0
dc,10000,0,9,bh,0.01,100,recall,0.0
dc,10000,0,9,bh,0.01,100,f1,0.0
dc,10000,0,9,bh,0.05,100,precision,0.7747252747252747
dc,10000,0,9,bh,0.05,100,recall,0.3983050847457627
dc,10000,0,9,bh,0.05,100,f1,0.5261194029850746
dc,10000,1,2,raw,-1.0,100,mae,0.04367328110503855
dc,10000,1,2,raw,0.01,100,precision,0.8032207384131972
dc,10000,1,2,raw,0.01,100,recall,0.718804920913884
dc,10000,1,2,raw,0.01,100,f1,0.7586718605082545
dc,10000,1,2,raw,0.05,100,precision,0.8701002156539388
dc,10000,1,2,raw,0.05,100,recall,0.8403577554520951
dc,10000,1,2,raw,0.05,100,f1,0.8549703957619196
dc,10000,1,2,bh,-1.0,100,mae,0.025076748069246278
dc,10000,1,2,bh,0.01,100,precision,0.0
dc,10000,1,2,bh,0.01,100,recall,0.0
dc,10000,1,2,bh,0.01,100,f1,0.0
dc,10000,1,2,bh,0.05,100,precision,0.8519736842105263
dc,10000,1,2,bh,0.05,100,recall,0.39361702127659576
dc,10000,1,2,bh,0.05,100,f1,0.5384615384615384
dc,10000,1,3,raw,-1.0,100,mae,0.039894478339014605
dc,10000,1,3,raw,0.01,100,precision,0.7509819324430479
dc,10000,1,3,raw,0.01,100,recall,0.7700362464760371
dc,10000,1,3,raw,0.01,100,f1,0.7603897395108371
dc,10000,1,3,raw,0.05,100,precision,0.8618546238741596
dc,10000,1,3,raw,0.05,100,recall,0.8620733409465804
dc,10000,1,3,raw,0.05,100,f1,0.8619639685359046
dc,10000,1,3,bh,-1.0,100,mae,0.021442887358387466
dc,10000,1,3,bh,0.01,100,precision,0.0
dc,10000,1,3,bh,0.01,100,recall,0.0
dc,10000,1,3,bh,0.01,100,f1,0.0
dc,10000,1,3,bh,0.05,100,precision,0.4506578947368421
dc,10000,1,3,bh,0.05,100,recall,0.6919191919191919
dc,10000,1,3,bh,0.05,100,f1,0.545816733067729
dc,10000,1,4,raw,-1.0,100,mae,0.044138049417867545
dc,10000,1,4,raw,0.01,100,precision,0.7486252945797329
dc,10000,1,4,raw,0.01,100,recall,0.7252663622526636
dc,10000,1,4,raw,0.01,100,f1,0.7367607267104754
dc,10000,1,4,raw,0.05,100,precision,0.8579221108714956
dc,10000,1,4,raw,0.05,100,recall,0.8354539839407041
dc,10000,1,4,raw,0.05,100,f1,0.8465389911127801
dc,10000,1,4,bh,-1.0,100,mae,0.024642898560258353
dc,10000,1,4,bh,0.01,100,precision,0.0
dc,10000,1,4,bh,0.01,100,recall,0.0
dc,10000,1,4,bh,0.01,100,f1,0.0
dc,10000,1,4,bh,0.05,100,precision,0.6907894736842105
dc,10000,1,4,bh,0.05,100,recall,0.47191011235955055
dc,10000,1,4,bh,0.05,100,f1,0.5607476635514018
dc,10000,1,5,raw,-1.0,100,mae,0.044043675611791976
dc,10000,1,5,raw,0.01,100,precision,0.7592301649646505
dc,10000,1,5,raw,0.01,100,recall,0.7562597809076682
dc,10000,1,5,raw,0.01,100,f1,0.7577420619364955
dc,10000,1,5,raw,0.05,100,precision,0.8622351896486109
dc,10000,1,5,raw,0.05,100,recall,0.8541090726313144
dc,10000,1,5,raw,0.05,100,f1,0.8581528943879806
dc,10000,1,5,bh,-1.0,100,mae,0.02312425297231133
dc,10000,1,5,bh,0.01,100,precision,0.0
dc,10000,1,5,bh,0.01,100,recall,0.0
dc,10000,1,5,bh,0.01,100,f1,0.0
dc,10000,1,5,bh,0.05,100,precision,0.6611842105263158
dc,10000,1,5,bh,0.05,100,recall,0.6072507552870091
dc,10000,1,5,bh,0.05,100,f1,0.6330708661417322
dc,10000,1,6,raw,-1.0,100,mae,0.046077271950605514
dc,10000,1,6,raw,0.01,100,precision,0.7439120188531029
dc,10000,1,6,raw,0.01,100,recall,0.7193315609570832
dc,10000,1,6,raw,0.01,100,f1,0.7314153311450087
dc,10000,1,6,raw,0.05,100,precision,0.854370163643283
dc,10000,1,6,raw,0.05,100,recall,0.8268876611418048
dc,10000,1,6,raw,0.05,100,f1,0.8404042924881457
dc,10000,1,6,bh,-1.0,100,mae,0.02574258022699963
dc,10000,1,6,bh,0.01,100,precision,0.0
dc,10000,1,6,bh,0.01,100,recall,0.0
dc,10000,1,6,bh,0.01,100,f1,0.0
dc,10000,1,6,bh,0.05,100,precision,0.5592105263157895
dc,10000,1,6,bh,0.05,100,recall,0.4843304843304843
dc,10000,1,6,bh,0.05,100,f1,0.5190839694656488
dc,10000,1,7,raw,-1.0,100,mae,0.04875611136233529
dc,10000,1,7,raw,0.01,100,precision,0.776904948939513
dc,10000,1,7,raw,0.01,100,recall,0.693062368605466
dc,10000,1,7,raw,0.01,100,f1,0.7325925925925926
dc,10000,1,7,raw,0.05,100,precision,0.8550044399340353
dc,10000,1,7,raw,0.05,100,recall,0.8206501887251918
dc,10000,1,7,raw,0.05,100,f1,0.8374751491053678
dc,10000,1,7,bh,-1.0,100,mae,0.027676000905432978
dc,10000,1,7,bh,0.01,100,precision,0.0
dc,10000,1,7,bh,0.01,100,recall,0.0
dc,10000,1,7,bh,0.01,100,f1,0.0
dc,10000,1,7,bh,0.05,100,precision,0.7861842105263158
dc,10000,1,7,bh,0.05,100,recall,0.3195187165775401
dc,10000,1,7,bh,0.05,100,f1,0.4543726235741445
dc,10000,1,8,raw,-1.0,100,mae,0.03971484023577702
dc,10000,1,8,raw,0.01,100,precision,0.7875098193244304
dc,10000,1,8,raw,0.01,100,recall,0.7059859154929577
dc,10000,1,8,raw,0.01,100,f1,0.7445228369847754
dc,10000,1,8,raw,0.05,100,precision,0.8690853735887353
dc,10000,1,8,raw,0.05,100,recall,0.8390691977954685
dc,10000,1,8,raw,0.05,100,f1,0.8538135593220338
dc,10000,1,8,bh,-1.0,100,mae,0.024196956994060794
dc,10000,1,8,bh,0.01,100,precision,0.0
dc,10000,1,8,bh,0.01,100,recall,0.0
dc,10000,1,8,bh,0.01,100,f1,0.0
dc,10000,1,8,bh,0.05,100,precision,0.7828947368421053
dc,10000,1,8,bh,0.05,100,recall,0.3730407523510972
dc,10000,1,8,bh,0.05,100,f1,0.505307855626327
dc,10000,1,9,raw,-1.0,100,mae,0.040498061062012085
dc,10000,1,9,raw,0.01,100,precision,0.7666928515318147
dc,10000,1,9,raw,0.01,100,recall,0.7371601208459214
dc,10000,1,9,raw,0.01,100,f1,0.751636503658067
dc,10000,1,9,raw,0.05,100,precision,0.855765571482938
dc,10000,1,9,raw,0.05,100,recall,0.8497291850358988
dc,10000,1,9,raw,0.05,100,f1,0.8527366957401087
dc,10000,1,9,bh,-1.0,100,mae,0.022915336957316065
dc,10000,1,9,bh,0.01,100,precision,0.0
dc,10000,1,9,bh,0.01,100,recall,0.0
dc,10000,1,9,bh,0.01,100,f1,0.0
dc,10000,1,9,bh,0.05,100,precision,0.7006578947368421
dc,10000,1,9,bh,0.05,100,recall,0.6016949152542372
dc,10000,1,9,bh,0.05,100,f1,0.6474164133738601
dc,10000,2,3,raw,-1.0,100,mae,0.041832156587924524
dc,10000,2,3,raw,0.01,100,precision,0.6572934973637962
dc,10000,2,3,raw,0.01,100,recall,0.7531212243254128
dc,10000,2,3,raw,0.01,100,f1,0.7019519519519519
dc,10000,2,3,raw,0.05,100,precision,0.8213673119333497
dc,10000,2,3,raw,0.05,100,recall,0.8506534703717802
dc,10000,2,3,raw,0.05,100,f1,0.8357539113632114
dc,10000,2,3,bh,-1.0,100,mae,0.025932691912504604
dc,10000,2,3,bh,0.01,100,precision,0.0
dc,10000,2,3,bh,0.01,100,recall,0.0
dc,10000,2,3,bh,0.01,100,f1,0.0
dc,10000,2,3,bh,0.05,100,precision,0.23404255319148937
dc,10000,2,3,bh,0.05,100,recall,0.7777777777777778
dc,10000,2,3,bh,0.05,100,f1,0.3598130841121495
dc,10000,2,4,raw,-1.0,100,mae,0.04244907285035906
dc,10000,2,4,raw,0.01,100,precision,0.680140597539543
dc,10000,2,4,raw,0.01,100,recall,0.7363013698630136
dc,10000,2,4,raw,0.01,100,f1,0.7071076192216335
dc,10000,2,4,raw,0.05,100,precision,0.839377603528547
dc,10000,2,4,raw,0.05,100,recall,0.8463248919085855
dc,10000,2,4,raw,0.05,100,f1,0.8428369317832318
dc,10000,2,4,bh,-1.0,100,mae,0.025567126295234176
dc,10000,2,4,bh,0.01,100,precision,0.0
dc,10000,2,4,bh,0.01,100,recall,0.0
dc,10000,2,4,bh,0.01,100,f1,0.0
dc,10000,2,4,bh,0.05,100,precision,0.4331306990881459
dc,10000,2,4,bh,0.05,100,recall,0.6404494382022472
dc,10000,2,4,bh,0.05,100,f1,0.5167724388032638
dc,10000,2,5,raw,-1.0,100,mae,0.047324226134280854
dc,10000,2,5,raw,0.01,100,precision,0.654481546572935
dc,10000,2,5,raw,0.01,100,recall,0.7284820031298904
dc,10000,2,5,raw,0.01,100,f1,0.6895019440844288
dc,10000,2,5,raw,0.05,100,precision,0.8255329576084293
dc,10000,2,5,raw,0.05,100,recall,0.8466951495350591
dc,10000,2,5,raw,0.05,100,f1,0.8359801488833747
dc,10000,2,5,bh,-1.0,100,mae,0.027901904370314777
dc,10000,2,5,bh,0.01,100,precision,0.0
dc,10000,2,5,bh,0.01,100,recall,0.0
dc,10000,2,5,bh,0.01,100,f1,0.0
dc,10000,2,5,bh,0.05,100,precision,0.35106382978723405
dc,10000,2,5,bh,0.05,100,recall,0.6978851963746223
dc,10000,2,5,bh,0.05,100,f1,0.4671385237613751
dc,10000,2,6,raw,-1.0,100,mae,0.04492169400536413
dc,10000,2,6,raw,0.01,100,precision,0.6699472759226713
dc,10000,2,6,raw,0.01,100,recall,0.7238890998860615
dc,10000,2,6,raw,0.01,100,f1,0.6958744067177802
dc,10000,2,6,raw,0.05,100,precision,0.8292085273217349
dc,10000,2,6,raw,0.05,100,recall,0.830939226519337
dc,10000,2,6,raw,0.05,100,f1,0.8300729747960999
dc,10000,2,6,bh,-1.0,100,mae,0.026651083197562542
dc,10000,2,6,bh,0.01,100,precision,0.0
dc,10000,2,6,bh,0.01,100,recall,0.0
dc,10000,2,6,bh,0.01,100,f1,0.0
dc,10000,2,6,bh,0.05,100,precision,0.331306990881459
dc,10000,2,6,bh,0.05,100,recall,0.6210826210826211
dc,10000,2,6,bh,0.05,100,f1,0.4321110009910803
dc,10000,2,7,raw,-1.0,100,mae,0.04347915362635893
dc,10000,2,7,raw,0.01,100,precision,0.7265377855887521
dc,10000,2,7,raw,0.01,100,recall,0.7242466713384723
dc,10000,2,7,raw,0.01,100,f1,0.7253904193718196
dc,10000,2,7,raw,0.05,100,precision,0.8361921097770154
dc,10000,2,7,raw,0.05,100,recall,0.8309996347254353
dc,10000,2,7,raw,0.05,100,f1,0.833587786259542
dc,10000,2,7,bh,-1.0,100,mae,0.026182536076091556
dc,10000,2,7,bh,0.01,100,precision,0.0
dc,10000,2,7,bh,0.01,100,recall,0.0
dc,10000,2,7,bh,0.01,100,f1,0.0
dc,10000,2,7,bh,0.05,100,precision,0.6109422492401215
dc,10000,2,7,bh,0.05,100,recall,0.5374331550802139
dc,10000,2,7,bh,0.05,100,f1,0.5718349928876245
dc,10000,2,8,raw,-1.0,100,mae,0.04481560836160234
dc,10000,2,8,raw,0.01,100,precision,0.7202108963093146
dc,10000,2,8,raw,0.01,100,recall,0.7214788732394366
dc,10000,2,8,raw,0.01,100,f1,0.720844327176781
dc,10000,2,8,raw,0.05,100,precision,0.8466062239647145
dc,10000,2,8,raw,0.05,100,recall,0.8462951622780159
dc,10000,2,8,raw,0.05,100,f1,0.8464506645433943
dc,10000,2,8,bh,-1.0,100,mae,0.026177308013545442
dc,10000,2,8,bh,0.01,100,precision,0.0
dc,10000,2,8,bh,0.01,100,recall,0.0
dc,10000,2,8,bh,0.01,100,f1,0.0
dc,10000,2,8,bh,0.05,100,precision,0.5486322188449848
dc,10000,2,8,bh,0.05,100,recall,0.5658307210031348
dc,10000,2,8,bh,0.05,100,f1,0.5570987654320988
dc,10000,2,9,raw,-1.0,100,mae,0.0441872423958517
dc,10000,2,9,raw,0.01,100,precision,0.6913884007029877
dc,10000,2,9,raw,0.01,100,recall,0.7428247734138973
dc,10000,2,9,raw,0.01,100,f1,0.7161842344802476
dc,10000,2,9,raw,0.05,100,precision,0.8288409703504043
dc,10000,2,9,raw,0.05,100,recall,0.8521224335558635
dc,10000,2,9,raw,0.05,100,f1,0.8403204769890069
dc,10000,2,9,bh,-1.0,100,mae,0.02582541509981637
dc,10000,2,9,bh,0.01,100,precision,0.0
dc,10000,2,9,bh,0.01,100,recall,0.0
dc,10000,2,9,bh,0.01,100,f1,0.0
dc,10000,2,9,bh,0.05,100,precision,0.3966565349544073
dc,10000,2,9,bh,0.05,100,recall,0.7372881355932204
dc,10000,2,9,bh,0.05,100,f1,0.5158102766798419
dc,10000,3,4,raw,-1.0,100,mae,0.04701980120519849
dc,10000,3,4,raw,0.01,100,precision,0.7583568264196536
dc,10000,3,4,raw,0.01,100,recall,0.7165144596651446
dc,10000,3,4,raw,0.01,100,f1,0.7368421052631579
dc,10000,3,4,raw,0.05,100,precision,0.8566171805608426
dc,10000,3,4,raw,0.05,100,recall,0.8339715873996294
dc,10000,3,4,raw,0.05,100,f1,0.8451427140711066
dc,10000,3,4,bh,-1.0,100,mae,0.025869531544572194
dc,10000,3,4,bh,0.01,100,precision,0.0
dc,10000,3,4,bh,0.01,100,recall,0.0
dc,10000,3,4,bh,0.01,100,f1,0.0
dc,10000,3,4,bh,0.05,100,precision,0.7424242424242424
dc,10000,3,4,bh,0.05,100,recall,0.3303370786516854
dc,10000,3,4,bh,0.05,100,f1,0.4572317262830482
dc,10000,3,5,raw,-1.0,100,mae,0.04551214556209112
dc,10000,3,5,raw,0.01,100,precision,0.7607732581554572
dc,10000,3,5,raw,0.01,100,recall,0.7390453834115805
dc,10000,3,5,raw,0.01,100,f1,0.7497519349077197
dc,10000,3,5,raw,0.05,100,precision,0.8495114833143003
dc,10000,3,5,raw,0.05,100,recall,0.8412917818547374
dc,10000,3,5,raw,0.05,100,f1,0.8453816528821264
dc,10000,3,5,bh,-1.0,100,mae,0.02398412165143585
dc,10000,3,5,bh,0.01,100,precision,0.0
dc,10000,3,5,bh,0.01,100,recall,0.0
dc,10000,3,5,bh,0.01,100,f1,0.0
dc,10000,3,5,bh,0.05,100,precision,0.7121212121212122
dc,10000,3,5,bh,0.05,100,recall,0.4259818731117825
dc,10000,3,5,bh,0.05,100,f1,0.5330812854442344
dc,10000,3,6,raw,-1.0,100,mae,0.043240096588284635
dc,10000,3,6,raw,0.01,100,precision,0.7933950865888039
dc,10000,3,6,raw,0.01,100,recall,0.7481959741739461
dc,10000,3,6,raw,0.01,100,f1,0.7701329163408913
dc,10000,3,6,raw,0.05,100,precision,0.8713361248572516
dc,10000,3,6,raw,0.05,100,recall,0.8430939226519337
dc,10000,3,6,raw,0.05,100,f1,0.8569824035941594
dc,10000,3,6,bh,-1.0,100,mae,0.023286169252407844
dc,10000,3,6,bh,0.01,100,precision,0.0
dc,10000,3,6,bh,0.01,100,recall,0.0
dc,10000,3,6,bh,0.01,100,f1,0.0
dc,10000,3,6,bh,0.05,100,precision,0.7525252525252525
dc,10000,3,6,bh,0.05,100,recall,0.42450142450142453
dc,10000,3,6,bh,0.05,100,f1,0.5428051001821493
dc,10000,3,7,raw,-1.0,100,mae,0.04680340181252389
dc,10000,3,7,raw,0.01,100,precision,0.7482883608538059
dc,10000,3,7,raw,0.01,100,recall,0.6510161177295024
dc,10000,3,7,raw,0.01,100,f1,0.696271313471988
dc,10000,3,7,raw,0.05,100,precision,0.8449435350843801
dc,10000,3,7,raw,0.05,100,recall,0.8107877754779009
dc,10000,3,7,raw,0.05,100,f1,0.8275133590157823
dc,10000,3,7,bh,-1.0,100,mae,0.027713603376630595
dc,10000,3,7,bh,0.01,100,precision,0.0
dc,10000,3,7,bh,0.01,100,recall,0.0
dc,10000,3,7,bh,0.01,100,f1,0.0
dc,10000,3,7,bh,0.05,100,precision,0.8232323232323232
dc,10000,3,7,bh,0.05,100,recall,0.2179144385026738
dc,10000,3,7,bh,0.05,100,f1,0.34460887949260044
dc,10000,3,8,raw,-1.0,100,mae,0.040688229360956646
dc,10000,3,8,raw,0.01,100,precision,0.8171566653242046
dc,10000,3,8,raw,0.01,100,recall,0.7144366197183099
dc,10000,3,8,raw,0.01,100,f1,0.7623520571106519
dc,10000,3,8,raw,0.05,100,precision,0.877426722497145
dc,10000,3,8,raw,0.05,100,recall,0.8469075321494183
dc,10000,3,8,raw,0.05,100,f1,0.8618970459927708
dc,10000,3,8,bh,-1.0,100,mae,0.023899300852347205
dc,10000,3,8,bh,0.01,100,precision,0.0
dc,10000,3,8,bh,0.01,100,recall,0.0
dc,10000,3,8,bh,0.01,100,f1,0.0
dc,10000,3,8,bh,0.05,100,precision,0.8535353535353535
dc,10000,3,8,bh,0.05,100,recall,0.26489028213166144
dc,10000,3,8,bh,0.05,100,f1,0.4043062200956938
dc,10000,3,9,raw,-1.0,100,mae,0.040894317229600886
dc,10000,3,9,raw,0.01,100,precision,0.7829238824003222
dc,10000,3,9,raw,0.01,100,recall,0.7341389728096677
dc,10000,3,9,raw,0.01,100,f1,0.757747027869811
dc,10000,3,9,raw,0.05,100,precision,0.8644842025123716
dc,10000,3,9,raw,0.05,100,recall,0.8581685350799849
dc,10000,3,9,raw,0.05,100,f1,0.8613147914032869
dc,10000,3,9,bh,-1.0,100,mae,0.02251306989920494
dc,10000,3,9,bh,0.01,100,precision,0.0
dc,10000,3,9,bh,0.01,100,recall,0.0
dc,10000,3,9,bh,0.01,100,f1,0.0
dc,10000,3,9,bh,0.05,100,precision,0.7121212121212122
dc,10000,3,9,bh,0.05,100,recall,0.3983050847457627
dc,10000,3,9,bh,0.05,100,f1,0.5108695652173914
dc,10000,4,5,raw,-1.0,100,mae,0.044958809787394916
dc,10000,4,5,raw,0.01,100,precision,0.7252663622526636
dc,10000,4,5,raw,0.01,100,recall,0.7456964006259781
dc,10000,4,5,raw,0.01,100,f1,0.7353395061728395
dc,10000,4,5,raw,0.05,100,precision,0.8333539221741816
dc,10000,4,5,raw,0.05,100,recall,0.8477004272430259
dc,10000,4,5,raw,0.05,100,f1,0.8404659565190307
dc,10000,4,5,bh,-1.0,100,mae,0.02485569155727437
dc,10000,4,5,bh,0.01,100,precision,0.0
dc,10000,4,5,bh,0.01,100,recall,0.0
dc,10000,4,5,bh,0.01,100,f1,0.0
dc,10000,4,5,bh,0.05,100,precision,0.501123595505618
dc,10000,4,5,bh,0.05,100,recall,0.6737160120845922
dc,10000,4,5,bh,0.05,100,f1,0.5747422680412371
dc,10000,4,6,raw,-1.0,100,mae,0.04530400272297034
dc,10000,4,6,raw,0.01,100,precision,0.730593607305936
dc,10000,4,6,raw,0.01,100,recall,0.7292062286365363
dc,10000,4,6,raw,0.01,100,f1,0.7298992586960654
dc,10000,4,6,raw,0.05,100,precision,0.8447189623224213
dc,10000,4,6,raw,0.05,100,recall,0.8395334561080418
dc,10000,4,6,raw,0.05,100,f1,0.8421182266009852
dc,10000,4,6,bh,-1.0,100,mae,0.025264364004852886
dc,10000,4,6,bh,0.01,100,precision,0.0
dc,10000,4,6,bh,0.01,100,recall,0.0
dc,10000,4,6,bh,0.01,100,f1,0.0
dc,10000,4,6,bh,0.05,100,precision,0.47415730337078654
dc,10000,4,6,bh,0.05,100,recall,0.6011396011396012
dc,10000,4,6,bh,0.05,100,f1,0.5301507537688442
dc,10000,4,7,raw,-1.0,100,mae,0.04127940076854456
dc,10000,4,7,raw,0.01,100,precision,0.7366818873668188
dc,10000,4,7,raw,0.01,100,recall,0.6783461807988788
dc,10000,4,7,raw,0.01,100,f1,0.7063115651222182
dc,10000,4,7,raw,0.05,100,precision,0.8390364422483014
dc,10000,4,7,raw,0.05,100,recall,0.826981614513576
dc,10000,4,7,raw,0.05,100,f1,0.8329654157468727
dc,10000,4,7,bh,-1.0,100,mae,0.02525441023523938
dc,10000,4,7,bh,0.01,100,precision,0.0
dc,10000,4,7,bh,0.01,100,recall,0.0
dc,10000,4,7,bh,0.01,100,f1,0.0
dc,10000,4,7,bh,0.05,100,precision,0.6292134831460674
dc,10000,4,7,bh,0.05,100,recall,0.37433155080213903
dc,10000,4,7,bh,0.05,100,f1,0.4694048616932104
dc,10000,4,8,raw,-1.0,100,mae,0.04163048018266946
dc,10000,4,8,raw,0.01,100,precision,0.7815829528158296
dc,10000,4,8,raw,0.01,100,recall,0.7232394366197183
dc,10000,4,8,raw,0.01,100,f1,0.7512801755669349
dc,10000,4,8,raw,0.05,100,precision,0.8553428042001235
dc,10000,4,8,raw,0.05,100,recall,0.8480097979179424
dc,10000,4,8,raw,0.05,100,f1,0.8516605166051661
dc,10000,4,8,bh,-1.0,100,mae,0.024535001201666334
dc,10000,4,8,bh,0.01,100,precision,0.0
dc,10000,4,8,bh,0.01,100,recall,0.0
dc,10000,4,8,bh,0.01,100,f1,0.0
dc,10000,4,8,bh,0.05,100,precision,0.7280898876404495
dc,10000,4,8,bh,0.05,100,recall,0.5078369905956113
dc,10000,4,8,bh,0.05,100,f1,0.5983379501385041
dc,10000,4,9,raw,-1.0,100,mae,0.044380412337065384
dc,10000,4,9,raw,0.01,100,precision,0.7697869101978692
dc,10000,4,9,raw,0.01,100,recall,0.7639728096676737
dc,10000,4,9,raw,0.01,100,f1,0.766868840030326
dc,10000,4,9,raw,0.05,100,precision,0.8478072884496602
dc,10000,4,9,raw,0.05,100,recall,0.8644665575009447
dc,10000,4,9,raw,0.05,100,f1,0.8560558812523388
dc,10000,4,9,bh,-1.0,100,mae,0.024160436887384805
dc,10000,4,9,bh,0.01,100,precision,0.0
dc,10000,4,9,bh,0.01,100,recall,0.0
dc,10000,4,9,bh,0.01,100,f1,0.0
dc,10000,4,9,bh,0.05,100,precision,0.6112359550561798
dc,10000,4,9,bh,0.05,100,recall,0.768361581920904
dc,10000,4,9,bh,0.05,100,f1,0.6808510638297872
dc,10000,5,6,raw,-1.0,100,mae,0.048192288854625585
dc,10000,5,6,raw,0.01,100,precision,0.7425665101721439
dc,10000,5,6,raw,0.01,100,recall,0.7208507406000759
dc,10000,5,6,raw,0.01,100,f1,0.7315475043360956
dc,10000,5,6,raw,0.05,100,precision,0.8490826840914802
dc,10000,5,6,raw,0.05,100,recall,0.8295887047268262
dc,10000,5,6,raw,0.05,100,f1,0.8392225051232689
dc,10000,5,6,bh,-1.0,100,mae,0.026011685028776443
dc,10000,5,6,bh,0.01,100,precision,0.0
dc,10000,5,6,bh,0.01,100,recall,0.0
dc,10000,5,6,bh,0.01,100,f1,0.0
dc,10000,5,6,bh,0.05,100,precision,0.5709969788519638
dc,10000,5,6,bh,0.05,100,recall,0.5384615384615384
