dataset,mode,alpha,num_permutations,num_clusters,metric,score,num_sig,num_sig_approx
nk_cells,raw,0.01,10000,100,recall,0.6727272727272727,2145,2021
nk_cells,raw,0.01,10000,100,f1,0.6927508401344215,2145,2021
nk_cells,raw,0.05,10000,100,precision,0.8215833005120126,7704,7617
nk_cells,raw,0.05,10000,100,recall,0.8123052959501558,7704,7617
nk_cells,raw,0.05,10000,100,f1,0.8169179557470139,7704,7617
nk_cells,bh,-1.0,10000,100,mae,0.024203904249103157,-1,-1
nk_cells,bh,0.01,10000,100,precision,0.0,0,0
nk_cells,bh,0.01,10000,100,recall,0.0,0,0
nk_cells,bh,0.01,10000,100,f1,0.0,0,0
nk_cells,bh,0.05,10000,100,precision,0.0,187,0
nk_cells,bh,0.05,10000,100,recall,0.0,187,0
nk_cells,bh,0.05,10000,100,f1,0.0,187,0
dc,raw,-1.0,1000,1,mae,0.05280589905482936,-1,-1
dc,raw,0.01,1000,1,precision,0.6931407942238267,2551,2493
dc,raw,0.01,1000,1,recall,0.6773814190513524,2551,2493
dc,raw,0.01,1000,1,f1,0.6851704996034893,2551,2493
dc,raw,0.05,1000,1,precision,0.8417752643225965,8073,8134
dc,raw,0.05,1000,1,recall,0.8481357611792394,8073,8134
dc,raw,0.05,1000,1,f1,0.8449435429135559,8073,8134
dc,bh,-1.0,1000,1,mae,0.028017014273000178,-1,-1
dc,bh,0.01,1000,1,precision,0.0,0,0
dc,bh,0.01,1000,1,recall,0.0,0,0
dc,bh,0.01,1000,1,f1,0.0,0,0
dc,bh,0.05,1000,1,precision,0.0,0,0
dc,bh,0.05,1000,1,recall,0.0,0,0
dc,bh,0.05,1000,1,f1,0.0,0,0
dc,raw,-1.0,1000,2,mae,0.045907718383573805,-1,-1
dc,raw,0.01,1000,2,precision,0.7833471416735709,2551,2414
dc,raw,0.01,1000,2,recall,0.7412779302234418,2551,2414
dc,raw,0.01,1000,2,f1,0.7617321248741188,2551,2414
dc,raw,0.05,1000,2,precision,0.8625712476250792,8073,7895
dc,raw,0.05,1000,2,recall,0.8435525826830175,8073,7895
dc,raw,0.05,1000,2,f1,0.8529559118236473,8073,7895
dc,bh,-1.0,1000,2,mae,0.023755499675912506,-1,-1
dc,bh,0.01,1000,2,precision,0.0,0,0
dc,bh,0.01,1000,2,recall,0.0,0,0
dc,bh,0.01,1000,2,f1,0.0,0,0
dc,bh,0.05,1000,2,precision,0.0,0,0
dc,bh,0.05,1000,2,recall,0.0,0,0
dc,bh,0.05,1000,2,f1,0.0,0,0
dc,raw,-1.0,1000,3,mae,0.043966859150439484,-1,-1
dc,raw,0.01,1000,3,precision,0.7779618889809445,2551,2414
dc,raw,0.01,1000,3,recall,0.7361818894551156,2551,2414
dc,raw,0.01,1000,3,f1,0.7564954682779457,2551,2414
dc,raw,0.05,1000,3,precision,0.8584940883634101,8073,8035
dc,raw,0.05,1000,3,recall,0.8544531153226805,8073,8035
dc,raw,0.05,1000,3,f1,0.8564688353613111,8073,8035
dc,bh,-1.0,1000,3,mae,0.023365278163871493,-1,-1
dc,bh,0.01,1000,3,precision,0.0,0,0
dc,bh,0.01,1000,3,recall,0.0,0,0
dc,bh,0.01,1000,3,f1,0.0,0,0
dc,bh,0.05,1000,3,precision,0.0,0,0
dc,bh,0.05,1000,3,recall,0.0,0,0
dc,bh,0.05,1000,3,f1,0.0,0,0
dc,raw,-1.0,1000,4,mae,0.04580388166147278,-1,-1
dc,raw,0.01,1000,4,precision,0.6892201834862385,2551,2616
dc,raw,0.01,1000,4,recall,0.706781654253234,2551,2616
dc,raw,0.01,1000,4,f1,0.6978904586800851,2551,2616
dc,raw,0.05,1000,4,precision,0.8355117139334155,8073,8110
dc,raw,0.05,1000,4,recall,0.8393410132540567,8073,8110
dc,raw,0.05,1000,4,f1,0.8374219860347278,8073,8110
dc,bh,-1.0,1000,4,mae,0.02506538480423256,-1,-1
dc,bh,0.01,1000,4,precision,0.0,0,0
dc,bh,0.01,1000,4,recall,0.0,0,0
dc,bh,0.01,1000,4,f1,0.0,0,0
dc,bh,0.05,1000,4,precision,0.0,0,0
dc,bh,0.05,1000,4,recall,0.0,0,0
dc,bh,0.05,1000,4,f1,0.0,0,0
dc,raw,-1.0,1000,5,mae,0.04456371675431973,-1,-1
dc,raw,0.01,1000,5,precision,0.734136546184739,2551,2490
dc,raw,0.01,1000,5,recall,0.7165817326538613,2551,2490
dc,raw,0.01,1000,5,f1,0.7252529260067447,2551,2490
dc,raw,0.05,1000,5,precision,0.8522262026612077,8073,7816
dc,raw,0.05,1000,5,recall,0.8250959990090425,8073,7816
dc,raw,0.05,1000,5,f1,0.8384416892189566,8073,7816
dc,bh,-1.0,1000,5,mae,0.02429550972035731,-1,-1
dc,bh,0.01,1000,5,precision,0.0,0,0
dc,bh,0.01,1000,5,recall,0.0,0,0
dc,bh,0.01,1000,5,f1,0.0,0,0
dc,bh,0.05,1000,5,precision,0.0,0,0
dc,bh,0.05,1000,5,recall,0.0,0,0
dc,bh,0.05,1000,5,f1,0.0,0,0
dc,raw,-1.0,1000,6,mae,0.046431787150894986,-1,-1
dc,raw,0.01,1000,6,precision,0.6998035363457761,2551,2545
dc,raw,0.01,1000,6,recall,0.6981575852606821,2551,2545
dc,raw,0.01,1000,6,f1,0.6989795918367347,2551,2545
dc,raw,0.05,1000,6,precision,0.8384566729917774,8073,7905
dc,raw,0.05,1000,6,recall,0.8210082992691689,8073,7905
dc,raw,0.05,1000,6,f1,0.8296407560395543,8073,7905
dc,bh,-1.0,1000,6,mae,0.025466140547081566,-1,-1
dc,bh,0.01,1000,6,precision,0.0,0,0
dc,bh,0.01,1000,6,recall,0.0,0,0
dc,bh,0.01,1000,6,f1,0.0,0,0
dc,bh,0.05,1000,6,precision,0.0,0,0
dc,bh,0.05,1000,6,recall,0.0,0,0
dc,bh,0.05,1000,6,f1,0.0,0,0
dc,raw,-1.0,1000,7,mae,0.04405674603585469,-1,-1
dc,raw,0.01,1000,7,precision,0.7112068965517241,2551,2552
dc,raw,0.01,1000,7,recall,0.7114856918855351,2551,2552
dc,raw,0.01,1000,7,f1,0.7113462669018225,2551,2552
dc,raw,0.05,1000,7,precision,0.8324330959980358,8073,8146
dc,raw,0.05,1000,7,recall,0.8399603616994922,8073,8146
dc,raw,0.05,1000,7,f1,0.8361797891361983,8073,8146
dc,bh,-1.0,1000,7,mae,0.023929432177328944,-1,-1
dc,bh,0.01,1000,7,precision,0.0,0,0
dc,bh,0.01,1000,7,recall,0.0,0,0
dc,bh,0.01,1000,7,f1,0.0,0,0
dc,bh,0.05,1000,7,precision,0.0,0,0
dc,bh,0.05,1000,7,recall,0.0,0,0
dc,bh,0.05,1000,7,f1,0.0,0,0
dc,raw,-1.0,1000,8,mae,0.04595656995173424,-1,-1
dc,raw,0.01,1000,8,precision,0.7337712519319938,2551,2588
dc,raw,0.01,1000,8,recall,0.7444139553116425,2551,2588
dc,raw,0.01,1000,8,f1,0.7390542907180385,2551,2588
dc,raw,0.05,1000,8,precision,0.8477361093691208,8073,7973
dc,raw,0.05,1000,8,recall,0.8372352285395763,8073,7973
dc,raw,0.05,1000,8,f1,0.8424529477751465,8073,7973
dc,bh,-1.0,1000,8,mae,0.024340377395294183,-1,-1
dc,bh,0.01,1000,8,precision,0.0,0,0
dc,bh,0.01,1000,8,recall,0.0,0,0
dc,bh,0.01,1000,8,f1,0.0,0,0
dc,bh,0.05,1000,8,precision,0.0,0,0
dc,bh,0.05,1000,8,recall,0.0,0,0
dc,bh,0.05,1000,8,f1,0.0,0,0
dc,raw,-1.0,1000,9,mae,0.04314674988006601,-1,-1
dc,raw,0.01,1000,9,precision,0.7239819004524887,2551,2652
dc,raw,0.01,1000,9,recall,0.7526460211681694,2551,2652
dc,raw,0.01,1000,9,f1,0.7380357486065732,2551,2652
dc,raw,0.05,1000,9,precision,0.8535575354498682,8073,7969
dc,raw,0.05,1000,9,recall,0.8425616251703208,8073,7969
dc,raw,0.05,1000,9,f1,0.8480239371649421,8073,7969
dc,bh,-1.0,1000,9,mae,0.024676335042105885,-1,-1
dc,bh,0.01,1000,9,precision,0.0,0,0
dc,bh,0.01,1000,9,recall,0.0,0,0
dc,bh,0.01,1000,9,f1,0.0,0,0
dc,bh,0.05,1000,9,precision,0.0,0,0
dc,bh,0.05,1000,9,recall,0.0,0,0
dc,bh,0.05,1000,9,f1,0.0,0,0
dc,raw,-1.0,1000,10,mae,0.0492673899946479,-1,-1
dc,raw,0.01,1000,10,precision,0.6832779623477298,2551,2709
dc,raw,0.01,1000,10,recall,0.7255978047824383,2551,2709
dc,raw,0.01,1000,10,f1,0.7038022813688213,2551,2709
dc,raw,0.05,1000,10,precision,0.822871883061049,8073,8141
dc,raw,0.05,1000,10,recall,0.8298030471943515,8073,8141
dc,raw,0.05,1000,10,f1,0.8263229308005428,8073,8141
dc,bh,-1.0,1000,10,mae,0.026948323284841823,-1,-1
dc,bh,0.01,1000,10,precision,0.0,0,0
dc,bh,0.01,1000,10,recall,0.0,0,0
dc,bh,0.01,1000,10,f1,0.0,0,0
dc,bh,0.05,1000,10,precision,0.0,0,0
dc,bh,0.05,1000,10,recall,0.0,0,0
dc,bh,0.05,1000,10,f1,0.0,0,0
dc,raw,-1.0,1000,20,mae,0.048137453223096885,-1,-1
dc,raw,0.01,1000,20,precision,0.6776659959758551,2551,2485
dc,raw,0.01,1000,20,recall,0.6601332810662486,2551,2485
dc,raw,0.01,1000,20,f1,0.6687847498014297,2551,2485
dc,raw,0.05,1000,20,precision,0.831937039857832,8073,7878
dc,raw,0.05,1000,20,recall,0.8118419422767249,8073,7878
dc,raw,0.05,1000,20,f1,0.8217666603974673,8073,7878
dc,bh,-1.0,1000,20,mae,0.02628393902914304,-1,-1
dc,bh,0.01,1000,20,precision,0.0,0,0
dc,bh,0.01,1000,20,recall,0.0,0,0
dc,bh,0.01,1000,20,f1,0.0,0,0
dc,bh,0.05,1000,20,precision,0.0,0,0
dc,bh,0.05,1000,20,recall,0.0,0,0
dc,bh,0.05,1000,20,f1,0.0,0,0
dc,raw,-1.0,1000,30,mae,0.04462900144721414,-1,-1
dc,raw,0.01,1000,30,precision,0.7423241352506802,2551,2573
dc,raw,0.01,1000,30,recall,0.7487259898079185,2551,2573
dc,raw,0.01,1000,30,f1,0.7455113192818111,2551,2573
dc,raw,0.05,1000,30,precision,0.8471274351656533,8073,8059
dc,raw,0.05,1000,30,recall,0.8456583673974978,8073,8059
dc,raw,0.05,1000,30,f1,0.8463922638234564,8073,8059
dc,bh,-1.0,1000,30,mae,0.023982855549961525,-1,-1
dc,bh,0.01,1000,30,precision,0.0,0,0
dc,bh,0.01,1000,30,recall,0.0,0,0
dc,bh,0.01,1000,30,f1,0.0,0,0
dc,bh,0.05,1000,30,precision,0.0,0,0
dc,bh,0.05,1000,30,recall,0.0,0,0
dc,bh,0.05,1000,30,f1,0.0,0,0
dc,raw,-1.0,1000,40,mae,0.04488733125362257,-1,-1
dc,raw,0.01,1000,40,precision,0.7325757575757575,2551,2640
dc,raw,0.01,1000,40,recall,0.7581340650725206,2551,2640
dc,raw,0.01,1000,40,f1,0.745135811982277,2551,2640
dc,raw,0.05,1000,40,precision,0.8543321982595535,8073,7929
dc,raw,0.05,1000,40,recall,0.8390932738758826,8073,7929
dc,raw,0.05,1000,40,f1,0.8466441694788152,8073,7929
dc,bh,-1.0,1000,40,mae,0.024641886362160782,-1,-1
dc,bh,0.01,1000,40,precision,0.0,0,0
dc,bh,0.01,1000,40,recall,0.0,0,0
dc,bh,0.01,1000,40,f1,0.0,0,0
dc,bh,0.05,1000,40,precision,0.0,0,0
dc,bh,0.05,1000,40,recall,0.0,0,0
dc,bh,0.05,1000,40,f1,0.0,0,0
dc,raw,-1.0,1000,50,mae,0.04736483853287939,-1,-1
dc,raw,0.01,1000,50,precision,0.6910852713178295,2551,2580
dc,raw,0.01,1000,50,recall,0.6989415915327323,2551,2580
dc,raw,0.01,1000,50,f1,0.69499122977977,2551,2580
dc,raw,0.05,1000,50,precision,0.8387341772151898,8073,7900
dc,raw,0.05,1000,50,recall,0.8207605598909947,8073,7900
dc,raw,0.05,1000,50,f1,0.8296500344331059,8073,7900
dc,bh,-1.0,1000,50,mae,0.02646387743783175,-1,-1
dc,bh,0.01,1000,50,precision,0.0,0,0
dc,bh,0.01,1000,50,recall,0.0,0,0
dc,bh,0.01,1000,50,f1,0.0,0,0
dc,bh,0.05,1000,50,precision,0.0,0,0
dc,bh,0.05,1000,50,recall,0.0,0,0
dc,bh,0.05,1000,50,f1,0.0,0,0
dc,raw,-1.0,1000,60,mae,0.044996229540980225,-1,-1
dc,raw,0.01,1000,60,precision,0.7474374743747437,2551,2439
dc,raw,0.01,1000,60,recall,0.7146217169737358,2551,2439
dc,raw,0.01,1000,60,f1,0.7306613226452906,2551,2439
dc,raw,0.05,1000,60,precision,0.8444277297229535,8073,7977
dc,raw,0.05,1000,60,recall,0.8343862256905735,8073,7977
dc,raw,0.05,1000,60,f1,0.8393769470404985,8073,7977
dc,bh,-1.0,1000,60,mae,0.024340976733338678,-1,-1
dc,bh,0.01,1000,60,precision,0.0,0,0
dc,bh,0.01,1000,60,recall,0.0,0,0
dc,bh,0.01,1000,60,f1,0.0,0,0
dc,bh,0.05,1000,60,precision,0.0,0,0
dc,bh,0.05,1000,60,recall,0.0,0,0
dc,bh,0.05,1000,60,f1,0.0,0,0
dc,raw,-1.0,1000,70,mae,0.043389107937661986,-1,-1
dc,raw,0.01,1000,70,precision,0.7215686274509804,2551,2550
dc,raw,0.01,1000,70,recall,0.7212857702861623,2551,2550
dc,raw,0.01,1000,70,f1,0.7214271711429131,2551,2550
dc,raw,0.05,1000,70,precision,0.8443671593590858,8073,8051
dc,raw,0.05,1000,70,recall,0.8420661464139725,8073,8051
dc,raw,0.05,1000,70,f1,0.8432150831059291,8073,8051
dc,bh,-1.0,1000,70,mae,0.023456499572688826,-1,-1
dc,bh,0.01,1000,70,precision,0.0,0,0
dc,bh,0.01,1000,70,recall,0.0,0,0
dc,bh,0.01,1000,70,f1,0.0,0,0
dc,bh,0.05,1000,70,precision,0.0,0,0
dc,bh,0.05,1000,70,recall,0.0,0,0
dc,bh,0.05,1000,70,f1,0.0,0,0
dc,raw,-1.0,1000,80,mae,0.04547952081876748,-1,-1
dc,raw,0.01,1000,80,precision,0.6762672811059908,2551,2604
dc,raw,0.01,1000,80,recall,0.6903175225401803,2551,2604
dc,raw,0.01,1000,80,f1,0.6832201745877788,2551,2604
dc,raw,0.05,1000,80,precision,0.8287602893489648,8073,8018
dc,raw,0.05,1000,80,recall,0.8231140839836492,8073,8018
dc,raw,0.05,1000,80,f1,0.8259275371325586,8073,8018
dc,bh,-1.0,1000,80,mae,0.02601546867133465,-1,-1
dc,bh,0.01,1000,80,precision,0.0,0,0
dc,bh,0.01,1000,80,recall,0.0,0,0
dc,bh,0.01,1000,80,f1,0.0,0,0
dc,bh,0.05,1000,80,precision,0.0,0,0
dc,bh,0.05,1000,80,recall,0.0,0,0
dc,bh,0.05,1000,80,f1,0.0,0,0
dc,raw,-1.0,1000,90,mae,0.04395129449802836,-1,-1
dc,raw,0.01,1000,90,precision,0.7357392316647264,2551,2577
dc,raw,0.01,1000,90,recall,0.7432379459035672,2551,2577
dc,raw,0.01,1000,90,f1,0.7394695787831513,2551,2577
dc,raw,0.05,1000,90,precision,0.8500123854347288,8073,8074
dc,raw,0.05,1000,90,recall,0.8501176762046327,8073,8074
dc,raw,0.05,1000,90,f1,0.8500650275592989,8073,8074
dc,bh,-1.0,1000,90,mae,0.023426055032948163,-1,-1
dc,bh,0.01,1000,90,precision,0.0,0,0
dc,bh,0.01,1000,90,recall,0.0,0,0
dc,bh,0.01,1000,90,f1,0.0,0,0
dc,bh,0.05,1000,90,precision,0.0,0,0
dc,bh,0.05,1000,90,recall,0.0,0,0
dc,bh,0.05,1000,90,f1,0.0,0,0
dc,raw,-1.0,1000,100,mae,0.04252979528383976,-1,-1
dc,raw,0.01,1000,100,precision,0.7055100521221147,2551,2686
dc,raw,0.01,1000,100,recall,0.7428459427675421,2551,2686
dc,raw,0.01,1000,100,f1,0.7236967729616193,2551,2686
dc,raw,0.05,1000,100,precision,0.8464410154305625,8073,8036
dc,raw,0.05,1000,100,recall,0.8425616251703208,8073,8036
dc,raw,0.05,1000,100,f1,0.8444968651064623,8073,8036
dc,bh,-1.0,1000,100,mae,0.02372969148946423,-1,-1
dc,bh,0.01,1000,100,precision,0.0,0,0
dc,bh,0.01,1000,100,recall,0.0,0,0
dc,bh,0.01,1000,100,f1,0.0,0,0
dc,bh,0.05,1000,100,precision,0.0,0,0
dc,bh,0.05,1000,100,recall,0.0,0,0
dc,bh,0.05,1000,100,f1,0.0,0,0
dc,raw,-1.0,3000,1,mae,0.049052734514811645,-1,-1
dc,raw,0.01,3000,1,precision,0.7270521633643349,2695,2473
dc,raw,0.01,3000,1,recall,0.6671614100185529,2695,2473
dc,raw,0.01,3000,1,f1,0.6958204334365325,2695,2473
dc,raw,0.05,3000,1,precision,0.8470247829915712,8035,7949
dc,raw,0.05,3000,1,recall,0.8379589296826384,8035,7949
dc,raw,0.05,3000,1,f1,0.8424674674674675,8035,7949
dc,bh,-1.0,3000,1,mae,0.027070486479497172,-1,-1
dc,bh,0.01,3000,1,precision,0.0,0,0
dc,bh,0.01,3000,1,recall,0.0,0,0
dc,bh,0.01,3000,1,f1,0.0,0,0
dc,bh,0.05,3000,1,precision,0.0,0,0
dc,bh,0.05,3000,1,recall,0.0,0,0
dc,bh,0.05,3000,1,f1,0.0,0,0
dc,raw,-1.0,3000,2,mae,0.04464594380193178,-1,-1
dc,raw,0.01,3000,2,precision,0.7557220141489804,2695,2403
dc,raw,0.01,3000,2,recall,0.6738404452690167,2695,2403
dc,raw,0.01,3000,2,f1,0.7124362495096116,2695,2403
dc,raw,0.05,3000,2,precision,0.8462899759828088,8035,7911
dc,raw,0.05,3000,2,recall,0.8332296204107031,8035,7911
dc,raw,0.05,3000,2,f1,0.8397090179355324,8035,7911
dc,bh,-1.0,3000,2,mae,0.024786302310955053,-1,-1
dc,bh,0.01,3000,2,precision,0.0,0,0
dc,bh,0.01,3000,2,recall,0.0,0,0
dc,bh,0.01,3000,2,f1,0.0,0,0
dc,bh,0.05,3000,2,precision,0.0,0,0
dc,bh,0.05,3000,2,recall,0.0,0,0
dc,bh,0.05,3000,2,f1,0.0,0,0
dc,raw,-1.0,3000,3,mae,0.04193785380196667,-1,-1
dc,raw,0.01,3000,3,precision,0.7534516765285996,2695,2535
dc,raw,0.01,3000,3,recall,0.7087198515769945,2695,2535
dc,raw,0.01,3000,3,f1,0.7304015296367112,2695,2535
dc,raw,0.05,3000,3,precision,0.8526780088216761,8035,7935
dc,raw,0.05,3000,3,recall,0.8420659614187928,8035,7935
dc,raw,0.05,3000,3,f1,0.8473387601753287,8035,7935
dc,bh,-1.0,3000,3,mae,0.023763927315224063,-1,-1
dc,bh,0.01,3000,3,precision,0.0,0,0
dc,bh,0.01,3000,3,recall,0.0,0,0
dc,bh,0.01,3000,3,f1,0.0,0,0
dc,bh,0.05,3000,3,precision,0.0,0,0
dc,bh,0.05,3000,3,recall,0.0,0,0
dc,bh,0.05,3000,3,f1,0.0,0,0
dc,raw,-1.0,3000,4,mae,0.04289160571265136,-1,-1
dc,raw,0.01,3000,4,precision,0.7525732383214568,2695,2526
dc,raw,0.01,3000,4,recall,0.7053803339517625,2695,2526
dc,raw,0.01,3000,4,f1,0.7282129860180042,2695,2526
dc,raw,0.05,3000,4,precision,0.8553379658875553,8035,7915
dc,raw,0.05,3000,4,recall,0.8425637834474176,8035,7915
dc,raw,0.05,3000,4,f1,0.8489028213166144,8035,7915
dc,bh,-1.0,3000,4,mae,0.02349772647860527,-1,-1
dc,bh,0.01,3000,4,precision,0.0,0,0
dc,bh,0.01,3000,4,recall,0.0,0,0
dc,bh,0.01,3000,4,f1,0.0,0,0
dc,bh,0.05,3000,4,precision,0.0,0,0
dc,bh,0.05,3000,4,recall,0.0,0,0
dc,bh,0.05,3000,4,f1,0.0,0,0
dc,raw,-1.0,3000,5,mae,0.04249411440792641,-1,-1
dc,raw,0.01,3000,5,precision,0.7437053739195791,2695,2661
dc,raw,0.01,3000,5,recall,0.7343228200371058,2695,2661
dc,raw,0.01,3000,5,f1,0.7389843166542196,2695,2661
dc,raw,0.05,3000,5,precision,0.8572515212981744,8035,7888
dc,raw,0.05,3000,5,recall,0.8415681393901681,8035,7888
dc,raw,0.05,3000,5,f1,0.8493374364127363,8035,7888
dc,bh,-1.0,3000,5,mae,0.024300219871946367,-1,-1
dc,bh,0.01,3000,5,precision,0.0,0,0
dc,bh,0.01,3000,5,recall,0.0,0,0
dc,bh,0.01,3000,5,f1,0.0,0,0
dc,bh,0.05,3000,5,precision,0.0,0,0
dc,bh,0.05,3000,5,recall,0.0,0,0
dc,bh,0.05,3000,5,f1,0.0,0,0
dc,raw,-1.0,3000,6,mae,0.04674616423357779,-1,-1
dc,raw,0.01,3000,6,precision,0.734147302087436,2695,2539
dc,raw,0.01,3000,6,recall,0.6916512059369202,2695,2539
dc,raw,0.01,3000,6,f1,0.7122659533817348,2695,2539
dc,raw,0.05,3000,6,precision,0.8403625834067733,8035,7943
dc,raw,0.05,3000,6,recall,0.8307405102675793,8035,7943
dc,raw,0.05,3000,6,f1,0.83552384528727,8035,7943
dc,bh,-1.0,3000,6,mae,0.025894175996824097,-1,-1
dc,bh,0.01,3000,6,precision,0.0,0,0
dc,bh,0.01,3000,6,recall,0.0,0,0
dc,bh,0.01,3000,6,f1,0.0,0,0
dc,bh,0.05,3000,6,precision,0.0,0,0
dc,bh,0.05,3000,6,recall,0.0,0,0
dc,bh,0.05,3000,6,f1,0.0,0,0
dc,raw,-1.0,3000,7,mae,0.045705104370345334,-1,-1
dc,raw,0.01,3000,7,precision,0.7316034082106894,2695,2582
dc,raw,0.01,3000,7,recall,0.7009276437847867,2695,2582
dc,raw,0.01,3000,7,f1,0.7159370854652265,2695,2582
dc,raw,0.05,3000,7,precision,0.824151500245942,8035,8132
dc,raw,0.05,3000,7,recall,0.8341008089607965,8035,8132
dc,raw,0.05,3000,7,f1,0.8290963072926332,8035,8132
dc,bh,-1.0,3000,7,mae,0.02537087090220557,-1,-1
dc,bh,0.01,3000,7,precision,0.0,0,0
dc,bh,0.01,3000,7,recall,0.0,0,0
dc,bh,0.01,3000,7,f1,0.0,0,0
dc,bh,0.05,3000,7,precision,0.0,0,0
dc,bh,0.05,3000,7,recall,0.0,0,0
dc,bh,0.05,3000,7,f1,0.0,0,0
dc,raw,-1.0,3000,8,mae,0.04457097003833588,-1,-1
dc,raw,0.01,3000,8,precision,0.7400228050171037,2695,2631
dc,raw,0.01,3000,8,recall,0.7224489795918367,2695,2631
dc,raw,0.01,3000,8,f1,0.7311303041682313,2695,2631
dc,raw,0.05,3000,8,precision,0.8404189003864855,8035,8021
dc,raw,0.05,3000,8,recall,0.838954573739888,8035,8021
dc,raw,0.05,3000,8,f1,0.8396860986547086,8035,8021
dc,bh,-1.0,3000,8,mae,0.024397630121053226,-1,-1
dc,bh,0.01,3000,8,precision,0.0,0,0
dc,bh,0.01,3000,8,recall,0.0,0,0
dc,bh,0.01,3000,8,f1,0.0,0,0
dc,bh,0.05,3000,8,precision,0.0,0,0
dc,bh,0.05,3000,8,recall,0.0,0,0
dc,bh,0.05,3000,8,f1,0.0,0,0
dc,raw,-1.0,3000,9,mae,0.04408675920108657,-1,-1
dc,raw,0.01,3000,9,precision,0.7503184713375797,2695,2355
dc,raw,0.01,3000,9,recall,0.6556586270871985,2695,2355
dc,raw,0.01,3000,9,f1,0.6998019801980198,2695,2355
dc,raw,0.05,3000,9,precision,0.8474339430894309,8035,7872
dc,raw,0.05,3000,9,recall,0.8302426882389545,8035,7872
dc,raw,0.05,3000,9,f1,0.8387502357452694,8035,7872
dc,bh,-1.0,3000,9,mae,0.02492511309675815,-1,-1
dc,bh,0.01,3000,9,precision,0.0,0,0
dc,bh,0.01,3000,9,recall,0.0,0,0
dc,bh,0.01,3000,9,f1,0.0,0,0
dc,bh,0.05,3000,9,precision,0.0,0,0
dc,bh,0.05,3000,9,recall,0.0,0,0
dc,bh,0.05,3000,9,f1,0.0,0,0
dc,raw,-1.0,3000,10,mae,0.046028291805039485,-1,-1
dc,raw,0.01,3000,10,precision,0.737829209896249,2695,2506
dc,raw,0.01,3000,10,recall,0.6860853432282004,2695,2506
dc,raw,0.01,3000,10,f1,0.7110171120938281,2695,2506
dc,raw,0.05,3000,10,precision,0.8368696954568148,8035,8012
dc,raw,0.05,3000,10,recall,0.8344741754822651,8035,8012
dc,raw,0.05,3000,10,f1,0.8356702187324734,8035,8012
dc,bh,-1.0,3000,10,mae,0.0250142510421531,-1,-1
dc,bh,0.01,3000,10,precision,0.0,0,0
dc,bh,0.01,3000,10,recall,0.0,0,0
dc,bh,0.01,3000,10,f1,0.0,0,0
dc,bh,0.05,3000,10,precision,0.0,0,0
dc,bh,0.05,3000,10,recall,0.0,0,0
dc,bh,0.05,3000,10,f1,0.0,0,0
dc,raw,-1.0,3000,20,mae,0.04200676683932163,-1,-1
dc,raw,0.01,3000,20,precision,0.7247524752475247,2695,2525
dc,raw,0.01,3000,20,recall,0.6790352504638218,2695,2525
dc,raw,0.01,3000,20,f1,0.7011494252873564,2695,2525
dc,raw,0.05,3000,20,precision,0.8278243709916132,8035,8108
dc,raw,0.05,3000,20,recall,0.8353453640323585,8035,8108
dc,raw,0.05,3000,20,f1,0.8315678622313077,8035,8108
dc,bh,-1.0,3000,20,mae,0.023936271917500355,-1,-1
dc,bh,0.01,3000,20,precision,0.0,0,0
dc,bh,0.01,3000,20,recall,0.0,0,0
dc,bh,0.01,3000,20,f1,0.0,0,0
dc,bh,0.05,3000,20,precision,0.0,0,0
dc,bh,0.05,3000,20,recall,0.0,0,0
dc,bh,0.05,3000,20,f1,0.0,0,0
dc,raw,-1.0,3000,30,mae,0.04244053197533476,-1,-1
dc,raw,0.01,3000,30,precision,0.7607386591730229,2695,2491
dc,raw,0.01,3000,30,recall,0.7031539888682746,2695,2491
dc,raw,0.01,3000,30,f1,0.7308137292711145,2695,2491
dc,raw,0.05,3000,30,precision,0.8518933731938216,8035,8028
dc,raw,0.05,3000,30,recall,0.8511512134411948,8035,8028
dc,raw,0.05,3000,30,f1,0.8515221316067982,8035,8028
dc,bh,-1.0,3000,30,mae,0.02392532967217802,-1,-1
dc,bh,0.01,3000,30,precision,0.0,0,0
dc,bh,0.01,3000,30,recall,0.0,0,0
dc,bh,0.01,3000,30,f1,0.0,0,0
dc,bh,0.05,3000,30,precision,0.0,0,0
dc,bh,0.05,3000,30,recall,0.0,0,0
dc,bh,0.05,3000,30,f1,0.0,0,0
dc,raw,-1.0,3000,40,mae,0.04103285475337395,-1,-1
dc,raw,0.01,3000,40,precision,0.7845064883995281,2695,2543
dc,raw,0.01,3000,40,recall,0.7402597402597403,2695,2543
dc,raw,0.01,3000,40,f1,0.7617411225658648,2695,2543
dc,raw,0.05,3000,40,precision,0.8635970867794099,8035,8101
dc,raw,0.05,3000,40,recall,0.8706907280647168,8035,8101
dc,raw,0.05,3000,40,f1,0.8671294000991572,8035,8101
dc,bh,-1.0,3000,40,mae,0.02220569760941377,-1,-1
dc,bh,0.01,3000,40,precision,0.0,0,0
dc,bh,0.01,3000,40,recall,0.0,0,0
dc,bh,0.01,3000,40,f1,0.0,0,0
dc,bh,0.05,3000,40,precision,0.0,0,0
dc,bh,0.05,3000,40,recall,0.0,0,0
dc,bh,0.05,3000,40,f1,0.0,0,0
dc,raw,-1.0,3000,50,mae,0.042428510101626064,-1,-1
dc,raw,0.01,3000,50,precision,0.7232110424990918,2695,2753
